#tail	head	KSP index
P16333	O00329	276
P16333	Q9NQU5	277
P16333	Q16513	278
Q16513	P19838	278
P27986	P00519	279
P27986	Q07666	280
Q07666	P40763	280
P27986	P00533	281
P27986	P01112	282
P01112	P01100	282
P27986	P01111	283
P01111	P01100	283
P27986	P36897	284
P36897	Q9UER7	284
P27986	P60763	285
P27986	P63000	286
P27986	P38398	287
P27986	P16871	288
P16871	P40763	288
P27986	P49841	289
P27986	P21333	290
P27986	Q14790	291
Q14790	P10275	291
P27986	P19793	292
P19793	Q15788	292
P27986	P37173	293
P37173	Q9UER7	293
P27986	P46531	294
P46531	Q09472	294
P27986	O00459	295
P27986	Q06124	296
P27986	P42345	297
P42345	P40763	297
P27986	Q9Y243	298
Q9Y243	P19838	298
P27986	P42229	299
P42229	P40763	299
P27986	P16471	300
P16471	Q92793	300
P27986	P48357	301
P27986	Q9Y4K3	302
Q9Y4K3	P19838	302
P27986	P25963	303
P25963	Q13547	303
P27986	P03372	304
P27986	P31749	305
P27986	P48736	306
P27986	O00329	307
P27986	P42338	308
P27986	P42336	309
P27986	Q92569	310
P27986	P14778	311
P14778	P19838	311
P27986	P31751	312
P31751	P19838	312
P27986	P16473	313
P16473	P40763	313
P27986	P14672	314
P14672	Q9UER7	314
P27986	Q9Y6Q6	315
Q9Y6Q6	P19838	315
P21860	P62993	316
P62993	P27986	316
P62993	P06241	317
P62993	O15524	318
P62993	P17844	319
P62993	Q14289	320
Q14289	P40763	320
P62993	Q07666	321
P62993	P00533	322
P62993	P12956	323
P62993	P42858	324
P42858	Q92793	324
P62993	P01112	325
P62993	P01111	326
P62993	P01116	327
P01116	P01100	327
P62993	Q9Y230	328
Q9Y230	Q13547	328
P62993	P27361	329
P62993	P19438	330
P19438	P19838	330
P62993	P35580	331
P35580	P19838	331
P62993	O43293	332
O43293	P10275	332
P62993	P84022	333
P62993	P06396	334
P62993	Q13233	335
Q13233	P19838	335
P62993	P08238	336
P08238	P10275	336
P62993	P21333	337
P62993	Q16576	338
Q16576	Q13547	338
P62993	O00459	339
P62993	P23458	340
P62993	Q06124	341
P62993	P43243	342
P43243	P19838	342
P62993	P48357	343
P62993	O60674	344
P62993	P52597	345
P52597	P19838	345
P62993	O43707	346
O43707	P19838	346
P62993	P07949	347
P07949	P40763	347
P62993	P28482	348
P62993	P11142	349
P62993	P11021	350
P62993	P35579	351
P35579	P19838	351
P62993	P18031	352
P18031	P40763	352
P62993	Q15233	353
P62993	P04792	354
P62993	Q92922	355
P62993	P78527	356
P78527	Q09472	356
P62993	P60660	357
P60660	P19838	357
P62993	Q06830	358
P62993	P12235	359
P62993	Q13557	360
Q13557	P42224	360
P00519	P27986	361
P00519	P06241	362
P00519	P00533	363
P00519	P04626	364
P00519	P04637	365
P04637	Q92793	365
P00519	Q13315	366
Q13315	Q09472	366
P00519	P06400	367
P00519	P35222	368
P00519	P01106	369
P00519	P21333	370
P00519	P42229	371
P00519	P11387	372
P00519	P51692	373
P51692	P40763	373
P00519	P18031	374
P00519	O15350	375
O15350	Q09472	375
P00519	P08047	376
P00519	Q7Z434	377
Q7Z434	P19838	377
P19174	P00519	378
P19174	P12931	379
P19174	Q07666	380
P19174	P10721	381
P10721	P42224	381
P19174	P63000	382
P19174	P21333	383
P19174	P52333	384
P19174	O60674	385
P19174	P07949	386
P19174	P62158	387
P62158	P19838	387
P19174	P31749	388
P19174	Q05655	389
P12931	P27986	390
P12931	P00519	391
P12931	Q14289	392
P12931	Q07666	393
P12931	P00533	394
P12931	Q03135	395
P12931	P10721	396
P12931	P01112	397
P12931	P01111	398
P12931	P01116	399
P12931	P35222	400
P12931	P60763	401
P12931	P63000	402
P12931	P37173	403
P12931	O00459	404
P12931	Q06124	405
P12931	O15111	406
O15111	Q92793	406
P12931	O14920	407
O14920	P19838	407
P12931	P42229	408
P12931	P16471	409
P12931	P48357	410
P12931	P40189	411
P12931	Q9Y4K3	412
P12931	P0CG48	413
P0CG48	Q9UER7	413
P12931	P25963	414
P12931	P07900	415
P12931	P42226	416
P42226	P17676	416
P12931	P18031	417
P12931	P08047	418
P12931	P31749	419
P12931	P48736	420
P12931	O00329	421
P12931	P42338	422
P12931	P42336	423
P12931	Q92569	424
P12931	Q8IZL8	425
P12931	Q9Y6Q6	426
P21860	P46108	427
P46108	P27986	427
P46108	P00519	428
P46108	P49023	429
P46108	Q14289	430
P46108	P04626	431
P46108	P84022	432
P46108	P21333	433
P46108	P45983	434
P45983	P40763	434
P46108	O00459	435
P46108	P42229	436
P46108	P51692	437
P46108	P08047	438
P46108	P17542	439
P17542	P19838	439
P46108	Q86Y01	440
Q86Y01	Q09472	440
P06241	P27986	441
P06241	P00519	442
P06241	O15524	443
P06241	Q14289	444
P06241	Q07666	445
P06241	Q03135	446
P06241	P10721	447
P06241	P01112	448
P06241	P35222	449
P06241	P25445	450
P25445	Q9UER7	450
P06241	P16871	451
P06241	P21333	452
P06241	O00459	453
P06241	P16471	454
P06241	P48357	455
P06241	P14784	456
P14784	P40763	456
P06241	P40189	457
P06241	O60674	458
P06241	P08047	459
P06241	P48736	460
P06241	O00329	461
P06241	P42338	462
P06241	P42336	463
P06241	Q92569	464
P06241	Q05655	465
P06241	P20749	466
P20749	P19838	466
P21860	P20936	467
P20936	O14543	467
O14543	P40763	467
P20936	Q07666	468
P20936	P00533	469
P20936	P10721	470
P20936	P63244	471
P20936	P04626	472
P20936	P42858	473
P20936	P01112	474
P20936	P01111	475
P20936	P01116	476
P21860	P08631	477
P08631	P27986	477
P08631	P00519	478
P08631	Q14289	479
P08631	Q07666	480
P08631	P10721	481
P08631	O00459	482
P08631	P40189	483
P08631	Q99816	484
Q99816	Q9UER7	484
P08631	P48736	485
P08631	O00329	486
P08631	P42338	487
P08631	P42336	488
P08631	Q92569	489
P08631	P12314	490
P12314	P42224	490
O14543	P42224	491
P21860	P43403	492
P43403	P27986	492
P21860	P29353	493
P29353	P27986	493
P21860	P52735	494
P52735	P27986	494
P21860	P46109	495
P46109	P27986	495
P21860	O60880	496
O60880	P06241	496
P21860	P41240	497
P41240	P12931	497
P21860	O43639	498
O43639	P04626	498
P21860	Q13882	499
Q13882	P49023	499
P21860	P11362	500
P11362	P27986	500
P21860	Q68CZ2	501
Q68CZ2	P12931	501
P21860	P42684	502
P42684	P27986	502
P21860	Q9UKW4	503
Q9UKW4	P27986	503
P21860	Q14451	504
Q14451	Q03135	504
P21860	Q08881	505
Q08881	P04626	505
P21860	P42681	506
P42681	P06241	506
P21860	Q13671	507
Q13671	P00519	507
P21860	Q63HR2	508
Q63HR2	P04626	508
P21860	Q9UQQ2	509
Q9UQQ2	P00533	509
P21860	P16591	510
P16591	P04626	510
P21860	O75553	511
O75553	P04626	511
P21860	P52757	512
P52757	P63000	512
P21860	Q8IZW8	513
Q8IZW8	P00533	513
P40189	P07948	514
P07948	P27986	514
P07948	Q14289	515
P07948	Q07666	516
P07948	P00533	517
P07948	P10721	518
P07948	P27361	519
P07948	O00459	520
P07948	P14784	521
P07948	P40189	522
P07948	P48736	523
P07948	O00329	524
P07948	P42338	525
P07948	P42336	526
P07948	Q92569	527
P07948	P12314	528
P07948	Q9Y6Q6	529
P04626	Q15303	530
Q15303	P00519	530
Q15303	P04626	531
Q15303	P35222	532
Q15303	P01106	533
Q15303	Q16665	534
Q15303	O00459	535
Q15303	Q06124	536
Q15303	P42229	537
Q15303	P16471	538
Q15303	O60674	539
Q15303	P51692	540
O15524	P06241	541
O15524	P00533	542
O15524	P10721	543
O15524	P04626	544
O15524	P16871	545
O15524	Q04206	546
Q04206	P40763	546
O15524	P10914	547
P10914	P40763	547
O15524	P52333	548
O15524	P23458	549
O15524	P42229	550
O15524	P17181	551
P17181	P40763	551
O15524	P16471	552
O15524	P48357	553
O15524	Q99062	554
Q99062	P40763	554
O15524	P15260	555
P15260	P42224	555
O15524	P14784	556
O15524	P40189	557
O15524	P08887	558
O15524	O60674	559
O15524	P48551	560
P48551	P42224	560
O15524	P38484	561
P38484	P42224	561
O15524	Q13748	562
Q13748	P19838	562
O15524	P29597	563
O15524	P51692	564
P40189	P07332	565
P07332	P27986	565
P07332	P00533	566
P07332	P10721	567
P07332	O00459	568
P07332	P23458	569
P07332	P40189	570
P43403	P00519	571
P43403	P06241	572
P43403	Q14289	573
P43403	P00533	574
P43403	P07437	575
P07437	P19838	575
P43403	O15264	576
O15264	P19838	576
P43403	P16471	577
P43403	Q15759	578
Q15759	P19838	578
P43403	Q16539	579
Q16539	P19838	579
P43403	P53778	580
P53778	P19838	580
P43403	P31749	581
P43403	P48736	582
P43403	P56279	583
P56279	P05412	583
P01106	Q96EY1	584
Q96EY1	P19838	584
Q07666	Q92793	585
P00533	P27986	586
P00533	P00519	587
P00533	P12931	588
P00533	O14543	589
P00533	O15524	590
P00533	Q14289	591
P00533	Q03135	592
P00533	P04626	593
P00533	P42858	594
P00533	P27361	595
P00533	P35222	596
P00533	P24385	597
P00533	Q99558	598
Q99558	P19838	598
P00533	O00459	599
P00533	P23458	600
P00533	Q06124	601
P00533	P42229	602
P00533	O60674	603
P00533	O60603	604
O60603	P19838	604
P00533	P28482	605
P00533	P62158	606
P00533	P51692	607
P00533	P17706	608
P17706	P42224	608
P00533	P18031	609
P00533	Q9NSE2	610
P00533	O00206	611
O00206	P19838	611
P00533	P31749	612
P00533	Q9UKG1	613
P00533	P48736	614
P00533	O00329	615
P00533	P42338	616
P00533	P42336	617
P00533	Q92569	618
P00533	P42574	619
P42574	P10275	619
P00533	P04406	620
P00533	P05362	621
P05362	P19838	621
P00533	Q05655	622
P04626	Q99704	623
Q99704	P27986	623
Q99704	P00519	624
Q99704	P12931	625
Q99704	P10721	626
Q99704	P04626	627
Q99704	O00459	628
P63244	P40763	629
P63244	P42224	630
P04626	P62993	631
P04626	P46108	632
P04626	P20936	633
P04626	P21860	634
P04626	Q9H6Q3	635
Q9H6Q3	P04626	635
P04626	O75791	636
O75791	P63244	636
P04626	P16144	637
P16144	P27986	637
P04626	P23229	638
P23229	P00533	638
P04626	Q05397	639
Q05397	P27986	639
P04626	Q13387	640
Q13387	P00533	640
P04626	P29353	641
P04626	P36507	642
P36507	P27361	642
P04626	Q02750	643
Q02750	P27361	643
P04626	P52735	644
P04626	Q99650	645
Q99650	P04626	645
P04626	P46109	646
P04626	Q9Y490	647
Q9Y490	P00533	647
P04626	O14654	648
O14654	P27986	648
P04626	P26045	649
P26045	P04626	649
P04626	P08575	650
P08575	P06241	650
P04626	P23467	651
P23467	P49023	651
P04626	Q05209	652
Q05209	P49023	652
P04626	Q9Y2R2	653
Q9Y2R2	P04626	653
P04626	Q15262	654
Q15262	P49023	654
P04626	Q12913	655
Q12913	P49023	655
P04626	O43639	656
P04626	Q8WYR1	657
Q8WYR1	P00533	657
P04626	P42680	658
P42680	P27986	658
P04626	Q13882	659
P04626	Q68CZ2	660
P04626	P42684	661
P04626	P35568	662
P35568	P27986	662
P04626	P15309	663
P15309	P04626	663
P04626	O14796	664
O14796	P04626	664
P04626	P46940	665
P46940	P00533	665
P04626	Q9UKW4	666
P04626	O60716	667
O60716	P60763	667
P04626	P51813	668
P51813	P00533	668
P04626	Q14451	669
P04626	P16885	670
P16885	P62158	670
P04626	Q13239	671
Q13239	P00533	671
P04626	Q08881	672
P04626	P42681	673
P04626	P78314	674
P78314	P04626	674
P04626	Q8WV28	675
Q8WV28	P04626	675
P04626	Q13671	676
P04626	Q9UQF2	677
Q9UQF2	P00533	677
P04626	Q8TEW6	678
Q8TEW6	P00533	678
P04626	Q16827	679
Q16827	P49023	679
P04626	O00213	680
O00213	P00533	680
P04626	P09769	681
P09769	P27986	681
P04626	O14492	682
O14492	P10721	682
P04626	O95704	683
O95704	P00533	683
P04626	P23470	684
P23470	P49023	684
P04626	P23471	685
P23471	P49023	685
P04626	Q9NP31	686
Q9NP31	P00533	686
P04626	Q63HR2	687
P04626	Q7Z6G8	688
Q7Z6G8	P00533	688
P04626	Q8WYP3	689
Q8WYP3	P00533	689
P04626	Q9H299	690
Q9H299	P04626	690
P04626	Q9BRG2	691
Q9BRG2	P04626	691
P04626	P51451	692
P51451	P00533	692
P04626	P42679	693
P42679	Q14289	693
P04626	Q9UQQ2	694
P04626	P16591	695
P04626	O75553	696
P04626	Q92625	697
Q92625	P00533	697
P04626	O00750	698
O00750	P27986	698
P04626	O95980	699
O95980	P04626	699
P04626	Q6PKX4	700
Q6PKX4	P00533	700
P04626	Q7KZ85	701
Q7KZ85	P04626	701
P04626	P15882	702
P15882	P04626	702
P04626	Q6ZV89	703
Q6ZV89	P04626	703
P04626	Q7Z7G1	704
Q7Z7G1	P00533	704
P01112	P05412	705
P01111	P05412	706
P01116	P05412	707
P04637	Q09472	708
P04637	P42224	709
Q9Y230	P19838	710
P40763	Q92993	711
Q92993	P10275	711
Q92993	P40763	712
P01106	Q9Y265	713
Q9Y265	P19838	713
P27361	Q03135	714
P27361	P01112	715
P27361	P01111	716
P27361	P01116	717
P27361	P04637	718
P27361	P62136	719
P27361	P01106	720
P27361	Q07021	721
Q07021	P19838	721
P27361	Q15796	722
Q15796	Q13547	722
P27361	P84022	723
P27361	Q13485	724
Q13485	Q13547	724
P27361	P18848	725
P18848	Q92793	725
P27361	P16220	726
P27361	Q14790	727
P27361	P10828	728
P10828	Q15788	728
P27361	P19793	729
P27361	Q04206	730
P27361	Q15797	731
P27361	Q06124	732
P27361	Q70SY1	733
Q70SY1	Q92793	733
P27361	P28482	734
P27361	P03372	735
P27361	P01579	736
P01579	P05412	736
P27361	P15336	737
P27361	Q15583	738
Q15583	Q13547	738
P27361	P17535	739
P17535	P01100	739
P27361	O43889	740
O43889	Q92793	740
P27361	Q8TEY5	741
Q8TEY5	Q92793	741
P27361	Q68CJ9	742
Q68CJ9	Q92793	742
P27361	Q12778	743
P27361	Q02930	744
Q02930	Q92793	744
P27361	O75030	745
O75030	Q09472	745
P27361	P14921	746
P27361	Q96BA8	747
Q96BA8	Q92793	747
P40763	P27986	748
P40763	Q14289	749
P40763	Q07666	750
P40763	P00533	751
P40763	P63244	752
P40763	P04626	753
P40763	P62136	754
P40763	P18146	755
P18146	P17676	755
P40763	P24385	756
P40763	P63000	757
P40763	Q9P0J0	758
Q9P0J0	P40763	758
P40763	P16871	759
P40763	O43318	760
O43318	P40763	760
P40763	Q13950	761
P40763	Q04206	762
P40763	P10914	763
P40763	O00459	764
P40763	Q06124	765
P40763	P42345	766
P40763	P42229	767
P40763	P17181	768
P40763	P48357	769
P40763	Q99062	770
P40763	P14784	771
P40763	P40189	772
P40763	P07949	773
P40763	P07900	774
P40763	P03372	775
P40763	Q13263	776
Q13263	P40763	776
P40763	P51692	777
P40763	P08047	778
P40763	Q14469	779
Q14469	P40763	779
P40763	P78347	780
P78347	P40763	780
P40763	P06454	781
P06454	P40763	781
P40763	Q13287	782
Q13287	P40763	782
P40763	P30101	783
P30101	P40763	783
P40763	P52294	784
P52294	P40763	784
P40763	Q12778	785
P40763	P16473	786
P40763	P27695	787
P27695	P40763	787
P40763	Q9UBE8	788
Q9UBE8	P40763	788
P40763	O14503	789
O14503	P40763	789
P40763	Q05655	790
P40763	P15529	791
P15529	P40763	791
P40763	Q5TA89	792
Q5TA89	P40763	792
P40763	Q8TAE8	793
Q8TAE8	P40763	793
P62136	P40763	794
P06400	Q13547	795
Q13547	P10275	796
Q13547	P40763	797
Q13547	P42224	798
Q13547	P19838	799
P35222	P00519	800
P35222	P49023	801
P35222	Q9Y230	802
P35222	P24385	803
P35222	P01106	804
P35222	Q13526	805
Q13526	Q9UER7	805
P35222	Q15796	806
P35222	P84022	807
P35222	Q13485	808
P35222	P45983	809
P35222	P24941	810
P24941	Q09472	810
P35222	P37173	811
P35222	O15111	812
P35222	O14920	813
P35222	P31749	814
P35222	P42336	815
P35222	Q9NQB0	816
Q9NQB0	Q9UER7	816
P35222	P31751	817
P35222	P15884	818
P35222	O15105	819
O15105	Q09472	819
P35222	Q9UBE8	820
Q01196	Q92793	821
Q01196	Q09472	822
P18146	Q09472	823
P24385	Q13547	824
P38398	Q09472	825
P38398	P42224	826
P38398	P05412	827
P43405	P27986	828
P43405	P06241	829
P43405	P00533	830
P43405	P04626	831
P43405	P27361	832
P43405	P19438	833
P43405	O00459	834
P43405	P14784	835
P43405	Q9Y4K3	836
P43405	P20333	837
P20333	P42224	837
P43405	P31749	838
P43405	P48736	839
P43405	O00329	840
P43405	P42338	841
P43405	P42336	842
P43405	Q92569	843
P43405	P12314	844
P01106	P12956	845
P01106	Q9Y230	846
P01106	P38398	847
P01106	Q15796	848
P01106	P84022	849
P01106	O75928	850
P01106	Q9Y6Q9	851
P01106	Q9Y6K9	852
Q9Y6K9	Q92793	852
P01106	Q8TAD8	853
Q8TAD8	Q92793	853
P01106	Q04206	854
P01106	P52597	855
P01106	P0CG48	856
P01106	P49715	857
P01106	Q13105	858
Q13105	Q09472	858
P01106	Q8N163	859
Q8N163	P19838	859
P01106	Q92922	860
P01106	Q13287	861
P01106	Q14839	862
Q14839	Q13547	862
O43293	Q9UER7	863
Q15796	Q09472	864
Q15796	P05412	865
P84022	P17676	866
P84022	Q92793	867
P84022	Q09472	868
P84022	P01100	869
P84022	P05412	870
Q13485	P17676	871
Q13485	Q92793	872
Q13485	Q09472	873
Q13485	P01100	874
Q13485	P05412	875
O75928	P40763	876
O75928	P42224	877
P42224	P55899	878
P55899	P42224	878
O14654	Q00005	879
Q00005	P42224	879
Q00005	P05412	880
O75791	P04626	881
P17676	P40763	882
P17676	P19838	883
Q9Y6Q9	Q92793	884
Q9Y6Q9	Q09472	885
P42224	O60684	886
O60684	P42224	886
P42224	P21246	887
P21246	P42224	887
P49841	P19838	888
Q9Y6K9	P19838	889
P46940	Q00653	890
Q00653	P19838	890
O15264	P01100	891
O15264	P05412	892
P16144	P06241	893
P16144	P00533	894
P16144	P04626	895
P16144	P08670	896
P08670	P19838	896
P16144	P21333	897
P16144	O00459	898
P16144	Q06124	899
P16144	P48736	900
P16144	O00329	901
P16144	P42338	902
P16144	P42336	903
P16144	Q92569	904
P23229	P04626	905
P23229	P30101	906
Q05397	P12931	907
Q05397	P49023	908
Q05397	Q03135	909
Q05397	P27361	910
Q05397	P19438	911
Q05397	Q9Y6Q9	912
