#tail	head	KSP index
P00533	Q12913	411
P00533	Q9NSE2	412
Q9NSE2	P42229	412
P00533	O00206	413
O00206	Q04206	413
P00533	P31749	414
P00533	Q9ULV8	415
P00533	P42336	416
P00533	P42574	417
P42574	O14920	417
P00533	Q13882	418
P00533	P04083	419
P04083	P25963	419
P00533	P15498	420
P00533	P46940	421
P46940	P35222	421
P00533	Q13191	422
P00533	P42566	423
Q12913	P09619	424
P09619	P16333	424
P09619	P27986	425
P09619	P62993	426
P09619	P19174	427
P09619	P12931	428
P09619	P46108	429
P09619	P06241	430
P09619	P20936	431
P09619	Q07890	432
P09619	O00459	433
P09619	Q06124	434
P09619	P29350	435
P09619	P08575	436
P09619	P23467	437
P09619	Q05209	438
P09619	P18031	439
P09619	Q12913	440
P09619	P42336	441
P09619	O14745	442
O14745	P35222	442
P09619	P60484	443
P60484	P42229	443
P09619	Q16827	444
P09619	P23470	445
Q12913	Q13480	446
Q13480	P27986	446
Q13480	P62993	447
Q13480	P19174	448
Q13480	P46108	449
Q13480	P49023	450
Q13480	P00533	451
Q13480	P27361	452
Q13480	Q99759	453
Q13480	O00459	454
Q13480	Q06124	455
Q13480	P28482	456
Q13480	P08575	457
Q13480	P23467	458
Q13480	Q05209	459
Q13480	Q12913	460
Q13480	P42336	461
Q13480	Q16827	462
Q13480	P23470	463
P10721	P27986	464
P10721	P62993	465
P10721	P19174	466
P10721	P12931	467
P10721	P46108	468
P10721	P06241	469
P10721	P20936	470
P10721	P07948	471
P10721	O15524	472
P10721	Q99704	473
P10721	P22681	474
P10721	P16871	475
P10721	P52333	476
P10721	Q13588	477
P10721	O00459	478
P10721	Q06124	479
P10721	O60674	480
P10721	P46109	481
P10721	Q00610	482
Q00610	O14920	482
P10721	P42224	483
P10721	P29350	484
P10721	Q12913	485
P10721	P42336	486
P10721	P15498	487
P10721	Q13191	488
P10721	Q8WXH5	489
Q8WXH5	P42229	489
P10721	O75159	490
O75159	P42229	490
P10721	O14544	491
O14544	P42229	491
P10721	Q92729	492
Q92729	P35222	492
P04626	P27986	493
P04626	P62993	494
P04626	P19174	495
P04626	P46108	496
P04626	P20936	497
P04626	P21860	498
P04626	O15524	499
P04626	P00533	500
P04626	Q99704	501
P04626	P27361	502
P04626	P40763	503
P04626	P01106	504
P01106	P17676	504
P04626	Q16665	505
Q16665	Q92793	505
P04626	O00459	506
P04626	P23458	507
P04626	Q06124	508
P04626	O60674	509
P04626	P46109	510
P04626	P42224	511
P04626	P28482	512
P04626	P08575	513
P04626	P23467	514
P04626	Q05209	515
P04626	Q12913	516
P04626	Q9NSE2	517
P04626	P42336	518
P04626	Q13882	519
P04626	P46940	520
P04626	Q13671	521
Q13671	P00519	521
P04626	Q16827	522
P04626	P23470	523
P04626	P16591	524
P16591	P35222	524
P42858	Q92793	525
P01112	P05412	526
P01111	P05412	527
P01116	P05412	528
P22681	Q8IZP0	529
Q8IZP0	P00519	529
O15530	P00533	530
O15530	Q15796	531
Q15796	P35222	531
O15530	P84022	532
P84022	P35222	532
O15530	Q13485	533
Q13485	P35222	533
O15530	O00141	534
O00141	P16220	534
O15530	O15111	535
O15111	P35222	535
O15530	Q9Y243	536
O15530	P17252	537
O15530	Q04917	538
Q04917	P00519	538
O15530	P27348	539
P27348	Q04206	539
O15530	P08575	540
O15530	P23467	541
O15530	Q05209	542
O15530	Q12913	543
O15530	P31749	544
O15530	Q05513	545
O15530	P31751	546
O15530	Q16512	547
Q16512	Q04206	547
O15530	Q16513	548
O15530	O15105	549
O15105	P35222	549
O15530	Q15418	550
Q15418	P16220	550
O15530	Q16827	551
O15530	P23470	552
O15530	Q6P5Z2	553
Q6P5Z2	Q04206	553
P27361	P04637	554
P04637	P00519	554
P04637	P18146	555
P04637	Q92793	556
P04637	O14920	557
P35222	Q9Y230	558
Q9Y230	P35222	558
Q99759	Q9Y265	559
Q9Y265	P35222	559
P27361	P10275	560
P27361	P07948	561
P27361	P01112	562
P27361	P01111	563
P27361	P01116	564
P27361	P40763	565
P27361	P62136	566
P62136	P16220	566
P27361	P01106	567
P27361	Q07021	568
Q07021	O14920	568
P27361	Q15796	569
P27361	P84022	570
P27361	Q13485	571
P27361	P18848	572
P18848	Q92793	572
P27361	Q13501	573
P27361	Q14790	574
P27361	P10828	575
P10828	P42229	575
P27361	P19793	576
P27361	Q06124	577
P27361	Q70SY1	578
Q70SY1	Q92793	578
P27361	P42224	579
P27361	P28482	580
P27361	P19838	581
P19838	P35222	581
P27361	P03372	582
P27361	P01579	583
P01579	P16220	583
P27361	P08575	584
P27361	P23467	585
P27361	Q12913	586
P27361	P01375	587
P01375	P18146	587
P27361	Q15583	588
Q15583	P05412	588
P27361	Q15418	589
P27361	P17535	590
P17535	P01100	590
P27361	O43889	591
O43889	Q92793	591
P27361	Q8TEY5	592
Q8TEY5	Q92793	592
P27361	Q68CJ9	593
Q68CJ9	Q92793	593
P27361	Q02930	594
Q02930	Q92793	594
P27361	P15036	595
P15036	P51692	595
P27361	O75582	596
O75582	P16220	596
P27361	P14921	597
P14921	P51692	597
P27361	Q96BA8	598
Q96BA8	Q92793	598
P27361	O75676	599
O75676	P16220	599
P27361	Q16827	600
P27361	P23470	601
P40763	P18146	602
P40763	P17676	603
P40763	Q04206	604
P40763	P42229	605
P40763	P51692	606
P40763	P01100	607
P40763	P05412	608
P62136	P15336	609
Q99759	Q16543	610
Q16543	O14920	610
P35222	Q13547	611
Q13547	P35222	611
Q13547	Q04206	612
Q13547	P25963	613
P35222	P10275	614
P35222	P49023	615
P35222	Q16620	616
P35222	P63104	617
P35222	P01106	618
P35222	Q9UKE5	619
P35222	Q13526	620
Q13526	P35222	620
P35222	P12830	621
P35222	Q15796	622
P35222	P84022	623
P35222	Q13485	624
P35222	P18206	625
P35222	P98161	626
P98161	P00519	626
P35222	P45983	627
P45983	P35222	627
P35222	P24941	628
P24941	P35222	628
P35222	Q09472	629
Q09472	P00519	629
P35222	P37173	630
P35222	O15169	631
O15169	P35222	631
P35222	O15111	632
P35222	P17252	633
P35222	P04629	634
P35222	P25054	635
P25054	P35222	635
P35222	P14923	636
P14923	P35222	636
P35222	P19838	637
P35222	P08575	638
P35222	Q05209	639
P35222	Q12913	640
P35222	Q96RT1	641
Q96RT1	P35222	641
P35222	P31749	642
P35222	P42336	643
P35222	P08151	644
P08151	P35222	644
P35222	Q9NQB0	645
Q9NQB0	P35222	645
P35222	P31751	646
P35222	P15884	647
P15884	P35222	647
P35222	O15105	648
P35222	O14745	649
P35222	Q9BZE0	650
Q9BZE0	P35222	650
P35222	P19022	651
P35222	P50402	652
P50402	P35222	652
P35222	P48729	653
P48729	P35222	653
P35222	Q9UBE8	654
Q9UBE8	P35222	654
P35222	O00512	655
O00512	P35222	655
P35222	O75564	656
O75564	P35222	656
P35222	P26232	657
P26232	P35222	657
P35222	Q9UI47	658
Q9UI47	P35222	658
P35222	P35221	659
P35221	P35222	659
P35222	Q9UJU2	660
Q9UJU2	P35222	660
P35222	P36402	661
P36402	P35222	661
P35222	Q16827	662
P35222	Q01826	663
Q01826	P35222	663
P35222	Q14526	664
Q14526	P35222	664
P35222	P23470	665
P35222	Q9Y2T1	666
Q9Y2T1	P35222	666
P35222	Q92729	667
P35222	Q99569	668
P35222	Q16288	669
Q16288	P35222	669
P35222	P33151	670
P33151	P35222	670
P35222	Q99697	671
Q99697	P35222	671
P35222	Q13761	672
Q13761	P35222	672
P35222	P15941	673
P35222	Q9BRK4	674
Q9BRK4	P35222	674
P35222	Q9Y3M2	675
Q9Y3M2	P35222	675
P35222	Q96NW7	676
Q96NW7	P35222	676
P35222	Q13308	677
Q13308	P35222	677
P35222	P49789	678
P49789	P35222	678
P35222	O00570	679
O00570	P35222	679
P35222	Q9UKB5	680
Q9UKB5	P35222	680
P18146	P17676	681
P18146	Q13469	682
P18146	O95644	683
P63104	P35222	684
P63104	O95644	685
Q12913	P42768	686
P42768	P62993	686
P42768	P06241	687
P42768	P08631	688
P42768	P43403	689
P42768	O60861	690
O60861	Q07666	690
P42768	P46109	691
P42768	P68400	692
P68400	P35222	692
P42768	P08575	693
P42768	P23467	694
P42768	Q05209	695
P42768	Q12913	696
P42768	O75554	697
O75554	Q07666	697
P42768	O15117	698
P42768	Q16827	699
P42768	P23470	700
P07766	P43405	701
P43405	P19438	701
P19438	Q04206	701
P19438	O14920	702
P38398	P05412	703
P43405	P27986	704
P43405	P19174	705
P43405	P06241	706
P43405	P20936	707
P43405	P21860	708
P43405	Q15303	709
P43405	P00533	710
P43405	P04626	711
P43405	P27361	712
P43405	P22681	713
P43405	O00459	714
P43405	P14784	715
P14784	P42229	715
P43405	P46109	716
P43405	Q9Y4K3	717
P43405	P0CG47	718
P43405	P31749	719
P43405	P42336	720
P43405	O14745	721
P43405	Q15418	722
P43405	P15498	723
P43405	Q13191	724
P01106	Q04206	725
Q99759	P35580	726
P35580	O14920	726
Q99759	P55072	727
P55072	P25963	727
Q99759	P62829	728
P62829	P25963	728
Q99759	P62987	729
P62987	P25963	729
Q15796	P05412	730
P84022	P17676	731
P84022	Q92793	732
P84022	P15336	733
P84022	P01100	734
P84022	P05412	735
Q13485	P17676	736
Q13485	Q92793	737
Q13485	P15336	738
Q13485	P01100	739
Q13485	P05412	740
Q99759	P04350	741
P04350	O14920	741
P07437	P25963	742
P22681	P16333	743
P22681	P27986	744
P22681	P62993	745
P22681	P19174	746
