#tail	head	KSP index
P62829	P20333	536
P62829	Q12933	537
P62829	Q9NYJ8	538
Q9UHD2	P18124	539
P18124	Q00653	539
P18124	Q15653	540
Q07021	P27361	541
Q07021	P19438	542
Q07021	Q99558	543
Q07021	Q99759	544
Q07021	P31946	545
Q07021	P28482	546
Q07021	P20333	547
Q07021	O00221	548
O00221	Q01201	548
Q07021	Q15628	549
Q07021	Q13077	550
Q07021	Q05513	551
Q07021	Q9NYJ8	552
Q07021	Q05655	553
P0CG48	Q9Y3C5	554
Q9Y3C5	P21580	554
Q14192	Q15796	555
Q15796	Q13547	555
Q15796	Q09472	556
Q15796	P29590	557
P08670	P84022	558
P84022	Q92793	558
P84022	Q09472	559
P84022	P29590	560
Q14192	Q13485	561
Q13485	Q13547	561
Q13485	Q92793	562
Q13485	Q09472	563
Q13485	Q92905	564
P04350	P19438	565
P04350	Q15750	566
P04350	Q13233	567
P04350	Q99558	568
P04350	Q71U36	569
Q71U36	Q9Y6K9	569
P04350	Q14164	570
P04350	Q99759	571
P04350	O15111	572
P04350	Q9Y4K3	573
P04350	Q9NY65	574
Q9NY65	Q9Y6K9	574
P04350	Q13748	575
P04350	Q13546	576
P04350	P20333	577
P04350	Q12933	578
P04350	Q15628	579
P04350	Q9UHD2	580
P04350	Q13077	581
P04350	O43353	582
P04350	Q9NYJ8	583
P07437	P63104	584
P07437	P19438	585
P07437	Q00005	586
P07437	Q15750	587
P07437	Q13233	588
P07437	Q99558	589
P07437	Q71U36	590
P07437	Q14164	591
P07437	Q99759	592
P07437	O15111	593
P07437	Q9Y4K3	594
P07437	Q9NY65	595
P07437	Q13748	596
P07437	P31946	597
P07437	Q13546	598
P07437	P20333	599
P07437	Q12933	600
P07437	O00221	601
P07437	Q15628	602
P07437	Q9UHD2	603
P07437	Q13077	604
P07437	O43353	605
P07437	Q9NYJ8	606
P22681	P27986	607
P22681	P62993	608
P22681	P12931	609
P22681	P06241	610
P22681	Q07666	611
P22681	P00533	612
P22681	P10721	613
P22681	P35222	614
P22681	P63104	615
P22681	P16871	616
P22681	Q16665	617
Q16665	Q13547	617
P22681	P52333	618
P52333	P42224	618
P22681	P23458	619
P22681	P17181	620
P17181	P42224	620
P22681	P16471	621
P22681	P15260	622
P15260	Q04206	622
P22681	P14784	623
P22681	P40189	624
P22681	P15509	625
P22681	O60674	626
P22681	P48551	627
P48551	P42224	627
P22681	P38484	628
P38484	Q04206	628
P22681	Q9Y4K3	629
P22681	P29597	630
P29597	P42224	630
P22681	P31946	631
P22681	P27348	632
P27348	Q04206	632
P22681	P0CG47	633
P22681	P06239	634
P06239	P20749	634
P22681	Q06187	635
P22681	Q9Y6Q6	636
P42224	P55899	637
P55899	P42224	637
P20333	Q15758	638
Q15758	P19438	638
Q15758	Q13233	639
Q15758	P20333	640
Q13077	P01857	641
P01857	Q9Y6K9	641
Q16531	P63104	642
Q16531	Q13233	643
Q16531	Q99759	644
Q16531	P20333	645
Q92616	P63104	646
Q92616	P19438	647
Q92616	P01106	648
Q92616	P20333	649
P19838	P17676	650
P17676	P19838	650
P20333	O14735	651
O14735	P19438	651
O14735	P20333	652
P42224	O60684	653
O60684	Q01201	653
O60684	P42224	654
Q9Y4K3	P61077	655
P61077	P25963	655
P61077	P19838	656
P42224	P21246	657
P21246	P42224	657
Q15750	Q9Y265	658
Q15750	P27361	659
Q15750	P04350	660
Q15750	P07437	661
Q15750	O15264	662
O15264	Q04206	662
Q15750	P08238	663
P08238	Q9Y6K9	663
Q15750	P45983	664
P45983	Q04206	664
Q15750	O43318	665
Q15750	Q13748	666
Q15750	P0CG48	667
Q15750	P28482	668
Q15750	P98170	669
P98170	Q13049	669
Q15750	O14733	670
O14733	Q96RU7	670
Q15750	P07900	671
Q15750	P53779	672
P53779	Q04206	672
Q15750	P38646	673
Q15750	Q15759	674
Q15759	Q04206	674
Q15750	P17066	675
Q15750	P31689	676
Q15750	P11142	677
Q15750	Q16539	678
Q16539	P06400	678
Q15750	P45984	679
P45984	Q04206	679
Q15750	P53778	680
P53778	Q04206	680
Q15750	P11021	681
Q15750	Q9BVA1	682
Q15750	P62158	683
Q15750	P34931	684
Q15750	Q9NYJ8	685
Q15750	Q8N5C8	686
Q8N5C8	P49116	686
Q15750	Q9Y6Q6	687
Q01201	Q00653	688
Q01201	Q04206	689
Q01201	P25963	690
Q01201	P19838	691
Q01201	P51532	692
Q01201	Q969G3	693
Q01201	Q12824	694
Q01201	Q92922	695
Q01201	Q8TAQ2	696
Q01201	Q92785	697
Q9Y6K9	P33993	698
Q9Y6K9	Q01201	699
Q9Y6K9	Q00653	700
