#tail	head	KSP index
Q9HCE7	Q9H0M0	245
Q9HCE7	Q9H160	246
Q9HCE7	O15105	247
Q9H0M0	Q15796	248
Q9H0M0	P12757	249
Q9H0M0	Q9HAU4	250
Q9H0M0	O15105	251
P18031	P03372	252
P08047	P10275	253
P08047	Q13547	254
P08047	P05412	255
P08047	P14921	256
Q14192	Q01196	257
Q14192	P38398	258
Q14192	Q15796	259
Q14192	Q13485	260
P36873	P15336	261
P36873	Q9GZV5	262
P36873	O15105	263
P29590	Q15796	264
P29590	P84022	265
P29590	Q15583	266
P67775	P28749	267
P67775	P01106	268
P67775	O43524	269
P67775	Q9GZV5	270
P67775	P05412	271
P34741	P01137	272
P01137	Q15796	272
P01137	P84022	273
O15105	P35222	274
O15105	Q15796	275
O15105	P84022	276
O15105	Q13485	277
O15105	Q9HAU4	278
O15105	Q09472	279
O15105	Q9H0M0	280
O15105	P15884	281
O15105	Q92905	282
O15105	Q9UJU2	283
O95405	P84022	284
O95405	Q13485	285
O95405	P29590	286
Q9Y3F4	P84022	287
Q9Y3F4	Q01844	288
Q9Y3F4	O15105	289
Q9Y3F4	O43541	290
O43541	Q15796	291
O43541	P84022	292
O43541	Q9HAU4	293
P98082	Q15796	294
P98082	P84022	295
P63104	P28749	296
P05556	Q13418	297
Q13418	Q01844	297
P05556	Q05397	298
Q05397	P04637	298
P05106	Q05397	299
P18031	O75925	300
P08047	P04637	301
P08047	P01106	302
P29590	P04637	303
Q9Y3F4	Q09472	304
P63151	P04637	305
P05556	P12931	306
P12931	P10275	306
P12931	P35222	307
P12931	P08047	308
P12931	Q13761	309
P05556	P46108	310
P46108	P84022	310
P46108	P08047	311
Q15796	Q16254	312
Q15796	P28749	313
Q15796	Q14186	314
Q15796	Q15329	315
P05556	P27986	316
P05556	P56945	317
P56945	P84022	317
P05556	P29350	318
P29350	P03372	318
P05556	P17612	319
P17612	Q92793	319
P05556	P42336	320
P42336	P35222	320
P05556	P22694	321
P22694	Q92793	321
P05556	P51817	322
P51817	P35222	322
P05556	P22612	323
P22612	Q92793	323
P05106	P12931	324
P05106	P46108	325
P05106	P56945	326
P37173	P30154	327
P30154	Q9GZV5	327
P17612	Q09472	328
P17612	P15336	329
P17612	P18847	330
P22694	Q09472	331
P22694	P15336	332
P22694	P18847	333
P51817	Q92793	334
P51817	Q09472	335
