#tail	head	KSP index
Q96Q35	P12931	637
P27986	P62736	638
P62736	P00533	638
P27986	Q6ZUJ8	639
Q6ZUJ8	P42336	639
P27986	Q13094	640
Q13094	P63104	640
P27986	Q9Y6Q6	641
Q9Y6Q6	P12931	641
P27986	P20810	642
P20810	P00519	642
P27986	O75593	643
O75593	Q15796	643
P27986	Q9NZM4	644
Q9NZM4	P12931	644
P27986	O95886	645
O95886	P00519	645
P27986	O43493	646
O43493	P00519	646
P27986	P47928	647
P47928	P12931	647
P27986	P00403	648
P00403	P00533	648
P27986	Q14118	649
Q14118	P12931	649
P27986	P29074	650
P29074	P00519	650
P27986	Q13905	651
Q13905	P00519	651
P27986	P01133	652
P01133	P00533	652
P27986	Q9Y5X2	653
Q9Y5X2	P00519	653
P27986	Q9BWW9	654
Q9BWW9	P00519	654
P27986	O60721	655
O60721	P00519	655
P27986	P98082	656
P98082	P06241	656
P27986	Q9ULD4	657
Q9ULD4	P00519	657
P27986	Q96RL7	658
Q96RL7	P00519	658
P27986	Q9Y534	659
Q9Y534	O00141	659
O00141	P16220	659
P27986	O00750	660
O00750	P00533	660
P62993	Q9NQ76	661
P62993	P27986	662
P62993	P19174	663
P62993	P46108	664
P62993	O60496	665
O60496	P00533	665
P62993	Q07890	666
P62993	P10301	667
P10301	P12931	667
P62993	O15524	668
O15524	P06241	668
P62993	P43403	669
P43403	P00519	669
P62993	P17844	670
P17844	P10275	670
P62993	Q14289	671
Q14289	P12931	671
P62993	Q07666	672
P62993	P09619	673
P09619	P12931	673
P62993	P12956	674
P12956	P10275	674
P62993	Q07889	675
P62993	O14807	676
O14807	P27361	676
P62993	Q13480	677
P62993	P62070	678
P62070	P27361	678
P62993	P01112	679
P62993	P01111	680
P62993	P01116	681
P62993	Q13153	682
Q13153	P00533	682
P62993	P78352	683
P78352	Q15303	683
P62993	P46527	684
P46527	P12931	684
P62993	P42768	685
P42768	P06241	685
P62993	P19438	686
P19438	Q9Y265	686
P62993	P51587	687
P51587	P00519	687
P62993	Q9UQC2	688
P62993	P35580	689
P35580	O15111	689
P62993	P61353	690
P61353	Q99558	690
P62993	O43293	691
O43293	P10275	691
P62993	P46776	692
P46776	Q99558	692
P62993	P26373	693
P62993	P39023	694
P39023	Q99558	694
P62993	P83731	695
P83731	Q99558	695
P62993	P62829	696
P62829	Q99558	696
P62993	P18124	697
P18124	Q99558	697
P62993	P27635	698
P27635	P12931	698
P62993	Q07020	699
Q07020	Q99558	699
P62993	P50570	700
P62993	Q9UBS5	701
P62993	P06396	702
P06396	P10275	702
P62993	O43561	703
P62993	Q13233	704
Q13233	Q9Y230	704
P62993	P08238	705
P08238	P10275	705
P62993	P05067	706
P05067	P63104	706
P62993	P14618	707
P14618	P63104	707
P62993	Q13444	708
Q13444	P00519	708
P62993	P21333	709
P62993	Q14315	710
P62993	O75369	711
P62993	Q9H204	712
Q9H204	P12931	712
P62993	Q9ULH1	713
P62993	Q9Y478	714
Q9Y478	Q53ET0	714
P62993	Q16695	715
Q16695	P00533	715
P62993	P68431	716
P68431	P63104	716
P62993	Q16576	717
Q16576	Q13547	717
P62993	P12814	718
P12814	P12931	718
P62993	P20273	719
P20273	P08575	719
P62993	P29353	720
P62993	Q96B97	721
P62993	P19235	722
P19235	P08575	722
P62993	O00459	723
P62993	P23458	724
P23458	P38398	724
P62993	P31994	725
P31994	P12931	725
P62993	Q06124	726
P62993	P36507	727
P36507	P27361	727
P62993	Q02750	728
Q02750	P27361	728
P62993	P52735	729
P62993	P43243	730
P43243	P19838	730
P62993	Q13177	731
Q13177	P12931	731
P62993	P48357	732
P62993	P26951	733
P26951	P06241	733
P62993	O60674	734
O60674	P06241	734
P62993	P52597	735
P52597	P63104	735
P62993	P09651	736
P09651	P63104	736
P62993	P38919	737
P38919	P63104	737
P62993	P46109	738
P62993	O43707	739
O43707	P63104	739
P62993	P18433	740
P18433	P12931	740
P62993	P07355	741
P07355	P63104	741
P62993	P58107	742
P58107	P00533	742
P62993	Q13087	743
P62993	P28340	744
P28340	P00519	744
P62993	Q86SG6	745
Q86SG6	P00519	745
P62993	P22626	746
P22626	Q15428	746
P62993	P07949	747
P07949	P22681	747
P62993	P0CG47	748
P62993	P63010	749
P63010	P00533	749
P62993	P29350	750
P62993	O60244	751
O60244	P00519	751
P62993	P19338	752
P19338	P04637	752
P04637	P67809	752
P62993	Q08211	753
Q08211	P63104	753
P62993	P11142	754
P11142	P10275	754
P62993	P62266	755
P62266	Q99558	755
P62993	Q92918	756
P62993	P62249	757
P62249	Q99558	757
P62993	P11021	758
P11021	P10275	758
P62993	Q12906	759
Q12906	Q15428	759
P62993	P35579	760
P35579	P63104	760
P62993	Q9NYQ7	761
Q9NYQ7	P00519	761
P62993	Q03001	762
Q03001	Q96RT1	762
P62993	Q9Y2R2	763
P62993	O95782	764
O95782	P00533	764
P62993	Q05193	765
P62993	Q01082	766
Q01082	P63104	766
P62993	P61247	767
P61247	Q99558	767
P62993	Q9UJM3	768
P62993	Q15427	769
Q15427	P00519	769
P62993	Q14247	770
Q14247	P18031	770
P62993	P10644	771
P10644	P00533	771
P62993	Q13285	772
P62993	O15056	773
P62993	P11940	774
P11940	Q99558	774
P62993	P51787	775
P51787	P17612	775
P17612	P16220	775
P62993	P36542	776
P62993	P02545	777
P02545	P63104	777
P62993	Q15233	778
Q15233	Q53ET0	778
P62993	P11362	779
P11362	P21860	779
P62993	P55795	780
P55795	P63104	780
P62993	O43390	781
O43390	P00519	781
P62993	P13639	782
P13639	P63104	782
P62993	O15360	783
P62993	P04792	784
P04792	P10275	784
P62993	Q9H5I1	785
P62993	P30260	786
P62993	P16298	787
P16298	Q53ET0	787
P62993	Q08209	788
Q08209	Q53ET0	788
P62993	O14974	789
O14974	P06241	789
P62993	Q14008	790
P62993	Q8WX92	791
P62993	P23528	792
P23528	P63104	792
P62993	Q9HCM9	793
Q9HCM9	P00519	793
P62993	Q13813	794
Q13813	P63104	794
P62993	Q9Y2H0	795
P62993	Q8IZD9	796
P62993	O15371	797
O15371	P12931	797
P62993	P42684	798
P62993	O43281	799
P62993	P23760	800
P23760	P00519	800
P62993	O14490	801
P62993	P31273	802
P31273	P00519	802
P62993	Q9UPX8	803
P62993	P43699	804
P43699	P00519	804
P62993	P31995	805
P31995	P12931	805
P62993	Q15027	806
Q15027	P00519	806
P62993	Q9Y2D5	807
P62993	Q9UL51	808
Q9UL51	P00519	808
P62993	Q92922	809
Q92922	P10275	809
P62993	Q9NZV5	810
Q9NZV5	P00519	810
P62993	Q14185	811
Q14185	P12931	811
P62993	Q9H1R2	812
P62993	Q9BYB0	813
P62993	Q92988	814
P62993	O43918	815
P62993	Q9P1A6	816
P62993	O43150	817
P62993	O75167	818
P62993	O43909	819
P62993	O43900	820
O43900	P00519	820
P62993	Q13023	821
P62993	Q15036	822
P62993	Q13796	823
Q13796	P12931	823
P62993	P05783	824
P05783	P00533	824
P62993	O43597	825
O43597	P22681	825
P62993	P62937	826
P62937	P63104	826
P62993	P46782	827
P46782	Q99558	827
P62993	P60866	828
P60866	Q99558	828
P62993	P15498	829
P62993	O43559	830
O43559	P28482	830
P62993	P05787	831
P05787	P00533	831
P62993	Q92973	832
Q92973	P63104	832
P62993	P78527	833
P78527	P04637	833
P62993	P46092	834
P46092	P06241	834
P62993	P25705	835
P25705	P63104	835
P62993	P53680	836
P53680	P00533	836
P62993	Q15149	837
Q15149	P00533	837
P62993	Q6WCQ1	838
Q6WCQ1	P00533	838
P62993	Q9H0H5	839
Q9H0H5	P00533	839
P62993	Q04695	840
Q04695	P00533	840
P62993	P08729	841
P08729	P00533	841
P62993	Q9UKW4	842
P62993	Q2TAY7	843
Q2TAY7	P00533	843
P62993	P62316	844
P62993	P13987	845
P13987	P00533	845
P62993	P60660	846
P60660	O15111	846
P62993	Q9UJT2	847
Q9UJT2	P00519	847
P62993	Q8WWI1	848
