#tail	head	KSP index
P27986	P41970	904
P27986	P27816	905
P27986	P58753	906
P58753	P27986	906
P27986	P10114	907
P10114	P27986	907
P27986	O15360	908
P27986	Q9H5I1	909
P27986	P05026	910
P05026	P00533	910
P27986	P23443	911
P23443	P27986	911
P27986	P30260	912
P27986	Q14008	913
P27986	Q8WX92	914
P27986	Q13393	915
Q13393	P00533	915
P27986	O60885	916
P27986	P49916	917
P49916	P27986	917
P27986	Q9Y2H0	918
P27986	Q8IZD9	919
P27986	P42684	920
P27986	O43281	921
P27986	O14490	922
P27986	Q9UPX8	923
P27986	Q9NRJ4	924
Q9NRJ4	P27986	924
P27986	Q9Y2D5	925
P27986	Q9H1R2	926
P27986	Q9BYB0	927
P27986	Q92988	928
P27986	O43918	929
P27986	Q9P1A6	930
P27986	O43150	931
P27986	O75167	932
P27986	O43909	933
O43909	P27986	933
P27986	Q13023	934
P27986	Q15036	935
P27986	P10398	936
P10398	P27986	936
P27986	P15498	937
P27986	P55211	938
P55211	P27361	938
P27986	P30086	939
P30086	P27986	939
P27986	P05023	940
P05023	P00533	940
