#tail	head	KSP index
Q13077	Q99558	664
Q13077	P45983	665
Q13077	Q14790	666
Q13077	O15111	667
Q13077	P63261	668
Q13077	Q9Y4K3	669
Q13077	Q13748	670
Q13077	P0CG48	671
Q13077	P05141	672
Q13077	Q13546	673
Q13077	P07900	674
Q13077	P53779	675
Q13077	P38646	676
Q13077	P11142	677
Q13077	P45984	678
Q13077	Q3ZCQ8	679
Q13077	P34931	680
Q13077	Q13114	681
Q13077	Q12933	682
Q13077	Q15628	683
Q13077	O43353	684
Q13077	P21580	685
Q13077	P23396	686
Q13077	Q13490	687
Q13077	Q92851	688
Q13077	Q9Y6Q6	689
P31751	O14920	690
P31751	P25963	691
P31751	P15336	692
P31751	P05412	693
P05412	P15336	694
O43353	O14920	695
O15360	P51532	696
O00463	P27986	697
O00463	Q99558	698
O00463	P45983	699
O00463	O43318	700
O00463	P53779	701
O00463	P45984	702
O00463	Q13114	703
O00463	Q12933	704
O00463	Q9Y6Q6	705
Q08209	O95644	706
Q13469	O95644	707
O95644	P17947	708
Q9Y2U5	P25963	709
P31995	P16333	710
P31995	P19174	711
P31995	P12931	712
P31995	P46108	713
P31995	P06241	714
P31995	O15264	715
P31995	Q15759	716
P31995	Q16539	717
P31995	P53778	718
Q9NYJ8	P27361	719
Q9NYJ8	Q13547	720
Q9NYJ8	P62829	721
Q9NYJ8	Q07021	722
Q9NYJ8	P04350	723
Q9NYJ8	P07437	724
Q9NYJ8	Q15750	725
Q9NYJ8	O15264	726
Q9NYJ8	P21333	727
Q9NYJ8	P45983	728
Q9NYJ8	O43318	729
Q9NYJ8	O15111	730
Q9NYJ8	P63261	731
Q9NYJ8	Q00610	732
Q9NYJ8	Q9Y4K3	733
Q9NYJ8	Q13748	734
Q9NYJ8	P0CG48	735
Q9NYJ8	P28482	736
Q9NYJ8	P07900	737
Q9NYJ8	P27708	738
Q9NYJ8	P53779	739
Q9NYJ8	P38646	740
Q9NYJ8	Q15759	741
Q9NYJ8	Q05639	742
Q9NYJ8	P19838	743
Q9NYJ8	P11142	744
Q9NYJ8	Q16539	745
Q9NYJ8	P45984	746
Q9NYJ8	P53778	747
Q9NYJ8	P11021	748
Q9NYJ8	Q3ZCQ8	749
Q9NYJ8	P62158	750
Q9NYJ8	Q15653	751
Q9NYJ8	Q8N163	752
Q9NYJ8	Q9Y6Q6	753
P21580	O14920	754
P23396	O14920	755
Q7Z434	Q9Y6K9	756
Q7Z434	O14920	757
Q9Y6Q6	P12314	758
P12314	P46108	758
P12314	O15264	759
P12314	P05771	760
P12314	P46109	761
P12314	Q15759	762
P12314	Q16539	763
P12314	P53778	764
Q9Y6Q6	P08637	765
P08637	P46108	765
P08637	O15264	766
P08637	P05771	767
P08637	P46109	768
P08637	Q15759	769
P08637	Q16539	770
P08637	P53778	771
Q04864	P25963	772
Q13191	P46940	773
P46940	O14920	773
Q13191	P27986	774
Q13191	P06241	775
Q13191	Q07890	776
Q13191	P21860	777
Q13191	Q15303	778
Q13191	P43403	779
Q13191	P00533	780
Q13191	P35222	781
Q13191	P63104	782
Q13191	P01106	783
Q13191	Q9ULH1	784
Q13191	P15509	785
Q13191	P26992	786
Q13191	P46109	787
Q13191	P0CG47	788
Q13191	Q9Y5K6	789
Q13191	Q9BXL7	790
Q13191	Q9Y6Q6	791
Q9Y6Q6	Q9UKW4	792
Q9UKW4	P27986	792
Q9UKW4	P21860	793
Q9UKW4	P00533	794
Q9UKW4	P04626	795
Q9UKW4	P58107	796
Q9UKW4	P46940	797
Q9UKW4	Q9Y6Q6	798
P09874	O14920	799
Q06187	P19174	800
Q06187	P51617	801
Q92851	O14920	802
Q9Y6Q6	P12318	803
P12318	P27986	803
Q9Y6Q6	O00300	804
O00300	Q9Y6Q6	804
Q9Y6Q6	O75015	805
O75015	O15264	805
Q8TEL6	O14920	806
P12318	P46108	807
P12318	O15264	808
P12318	P05771	809
P12318	P46109	810
P12318	Q15759	811
P12318	Q16539	812
P12318	P53778	813
P15941	Q9Y6K9	814
O75015	P05771	815
O75015	Q15759	816
O75015	Q16539	817
O75015	P53778	818
Q9Y2G2	Q14192	819
P07948	P05556	820
P12931	P06241	821
Q9Y4K3	Q01105	822
Q01105	Q9Y6K9	822
Q13547	P51532	823
Q9Y4K3	P33993	824
P33993	Q9Y6K9	824
P33993	P25963	825
P01106	P51532	826
P22681	Q9ULH1	827
Q9Y4K3	O15320	828
O15320	P00519	828
Q9Y4K3	Q16531	829
Q16531	Q9Y6K9	829
Q04206	Q9Y6Q9	830
Q9Y6Q9	Q9Y6K9	830
Q9Y6Q9	O14920	831
Q9Y4K3	P62714	832
P62714	P05412	832
Q14164	P51532	833
Q9Y4K3	P25205	834
P25205	P25963	834
Q9Y4K3	O00487	835
O00487	O75030	835
Q9Y4K3	Q9NR30	836
Q9NR30	P05412	836
Q04206	Q92769	837
Q92769	P51532	837
O43318	Q9UDY8	838
Q9Y4K3	Q14204	839
Q14204	Q9Y6K9	839
Q9Y4K3	P42704	840
P42704	Q9Y6K9	840
Q9Y4K3	Q16543	841
Q9Y4K3	P58107	842
Q9Y4K3	P56192	843
P56192	Q9Y6K9	843
Q9Y4K3	Q13263	844
Q13263	Q9Y6K9	844
Q9Y4K3	P61247	845
P61247	Q9Y6K9	845
Q9Y4K3	Q13616	846
Q13616	P25963	846
Q9Y4K3	Q9NQC3	847
Q9Y4K3	P46783	848
P46783	Q9Y6K9	848
Q9Y4K3	P30086	849
Q9Y4K3	P48047	850
P48047	Q9Y6K9	850
Q9Y4K3	P52907	851
P52907	Q9Y6K9	851
Q9Y4K3	P26640	852
