#tail	head	edge_flux
Q14558	O60285	7.37976e-07
Q14558	P78330	7.37976e-07
P35221	Q8TEW0	7.37954e-07
O14513	P55157	7.37560e-07
O14513	Q9H2G2	7.37560e-07
O14513	P25054	7.37560e-07
P63104	P12956	7.37499e-07
Q16665	O15379	7.37445e-07
Q16665	P18146	7.37445e-07
Q16665	Q14764	7.37445e-07
Q16665	P35222	7.37445e-07
Q16665	P12821	7.37445e-07
Q16665	Q9Y2N7	7.37445e-07
Q16665	Q02505	7.37445e-07
Q16665	Q9UN36	7.37445e-07
Q16665	P06731	7.37445e-07
Q16665	Q00987	7.37445e-07
Q16665	P40763	7.37445e-07
Q99873	Q9UKE5	7.37373e-07
Q99873	P78330	7.37373e-07
Q99873	Q9HC24	7.37373e-07
Q99873	Q9Y5B0	7.37373e-07
Q99873	O60739	7.37373e-07
Q99873	Q9UET6	7.37373e-07
Q99873	O60232	7.37373e-07
Q99873	Q92956	7.37373e-07
Q99873	Q9Y4K3	7.37373e-07
O15066	Q92845	7.37283e-07
P55210	Q15843	7.37120e-07
Q9UIF9	P62993	7.37070e-07
Q9UIF9	P16333	7.37070e-07
Q9UIF9	P06241	7.37070e-07
Q9UIF9	P00519	7.37070e-07
P52209	P01889	7.37032e-07
P49238	P32121	7.36988e-07
P49238	P49407	7.36988e-07
Q5SW79	Q9NRI5	7.36970e-07
Q9UFF9	P33993	7.36923e-07
Q9UFF9	Q9H9A5	7.36923e-07
Q9UFF9	O75175	7.36923e-07
Q9UFF9	Q5VYY2	7.36923e-07
Q9UFF9	Q9HB71	7.36923e-07
Q9UFF9	Q96FW1	7.36923e-07
Q9UFF9	P15311	7.36923e-07
Q9UFF9	A5YKK6	7.36923e-07
Q16352	O95793	7.36845e-07
Q9HBH9	Q92731	7.36439e-07
Q9HBH9	Q16539	7.36439e-07
Q9HBH9	P62424	7.36439e-07
Q969G6	P19438	7.35719e-07
Q969G6	Q99683	7.35719e-07
Q969G6	P13498	7.35719e-07
Q02447	P11215	7.35582e-07
Q02447	P61073	7.35582e-07
Q02447	P37173	7.35582e-07
Q02447	P20702	7.35582e-07
Q15311	Q96ED9	7.35410e-07
