#tail	head	edge_flux
Q9H0E2	Q86U70	1.60962e-04
Q9H0E2	Q15038	1.60962e-04
Q9H0E2	P02794	1.60962e-04
Q9H0E2	P05814	1.60962e-04
Q9H0E2	Q15011	1.60962e-04
Q9C0D7	O43187	1.60873e-04
P04150	Q12888	1.50082e-04
P04150	Q05086	1.49919e-04
P42574	P62877	1.47043e-04
P42574	Q9Y297	1.47043e-04
P42574	Q9UKB1	1.47043e-04
P42574	Q14103	1.47043e-04
P42574	Q9UBF6	1.47043e-04
P42574	Q15717	1.47043e-04
P04150	P10914	1.45780e-04
P04150	P38936	1.45780e-04
P04150	P14316	1.45780e-04
P04150	Q71SY5	1.45368e-04
P42574	P02511	1.43099e-04
Q15750	P08107	1.42965e-04
Q15750	O60641	1.42965e-04
Q15750	Q86SQ4	1.42965e-04
Q15750	O15111	1.42965e-04
Q13158	Q9HB75	1.37598e-04
Q13158	P45985	1.37598e-04
Q13158	Q6WCQ1	1.37598e-04
Q13158	Q15121	1.37598e-04
Q13158	P19838	1.37598e-04
Q13158	Q03518	1.37598e-04
Q13158	Q9UNN5	1.37598e-04
Q13158	Q8N488	1.37598e-04
Q13158	Q86UA6	1.37598e-04
Q13158	Q15648	1.37598e-04
Q13158	P55210	1.37598e-04
Q99836	Q01638	1.33797e-04
Q99836	O14920	1.33797e-04
P42574	P55957	1.31578e-04
P42574	P52565	1.31578e-04
P42574	Q8WUI4	1.31578e-04
P42574	P05067	1.31578e-04
P42574	O95760	1.31578e-04
P42574	Q07820	1.31578e-04
P42574	P12830	1.31578e-04
P42574	P10451	1.31578e-04
P42574	Q15185	1.31578e-04
P42574	P29466	1.31578e-04
P42574	Q14116	1.31578e-04
P42574	P20963	1.31578e-04
P42574	Q7Z434	1.31578e-04
P42574	P51124	1.31578e-04
P42574	P20718	1.31578e-04
Q15628	Q9NVI7	1.30134e-04
Q15628	Q8N163	1.30134e-04
Q15628	Q13114	1.30134e-04
Q15628	P42677	1.30134e-04
Q15628	P19438	1.30134e-04
Q15628	P42224	1.30134e-04
Q15628	P05141	1.30134e-04
Q15628	P27708	1.30134e-04
Q15628	P16615	1.30134e-04
Q15628	Q13158	1.30134e-04
Q15628	P55209	1.30134e-04
Q15628	Q9Y297	1.30134e-04
Q15628	Q9Y6K9	1.30134e-04
Q15628	P31689	1.30134e-04
Q15628	P07900	1.30134e-04
Q15628	P04350	1.30134e-04
Q15628	Q13077	1.30134e-04
Q15628	Q05639	1.30134e-04
Q15628	P62249	1.30134e-04
Q15628	O15111	1.30134e-04
Q15628	P07437	1.30134e-04
Q15628	Q13546	1.30134e-04
Q15628	P78527	1.30134e-04
Q15628	P05023	1.30134e-04
Q15628	Q92844	1.30134e-04
Q15628	P20333	1.30134e-04
Q15628	Q8TEL6	1.30134e-04
Q15628	P08238	1.30134e-04
Q15628	P60602	1.30134e-04
Q15628	Q08380	1.30134e-04
Q15628	P11142	1.30134e-04
Q15628	P12236	1.30134e-04
Q15628	Q7Z434	1.30134e-04
Q15628	Q00610	1.30134e-04
