#tail	head	edge_flux
P26951	Q92569	1.38433e-02
P26951	P23458	1.38433e-02
P26951	P62993	1.38433e-02
P26951	P48736	1.38433e-02
P26951	P42338	1.38433e-02
P26951	P42336	1.38433e-02
P26951	O60674	1.38433e-02
P26951	P19174	1.38433e-02
P26951	P27986	1.38433e-02
P26951	P16333	1.38433e-02
P26951	Q07812	1.38433e-02
P26951	P52333	1.38433e-02
P26951	P29597	1.38433e-02
P26951	P06241	1.38433e-02
P26951	O00459	1.38433e-02
P26951	Q8WYR1	1.38433e-02
P26951	O00329	1.38433e-02
P26951	P41182	9.35394e-03
P26951	Q9H2G2	7.06195e-03
P32927	P08631	6.98228e-03
P32927	Q07812	6.98228e-03
P32927	P05771	6.98228e-03
P32927	P07948	6.98228e-03
P32927	Q9NSE2	6.98228e-03
P32927	P48736	6.98228e-03
P32927	P07332	6.98228e-03
P32927	P29353	6.98228e-03
P32927	Q01344	6.98228e-03
P32927	P42336	6.98228e-03
P32927	P43405	6.98228e-03
P32927	P50570	6.98228e-03
P32927	P30273	6.98228e-03
P32927	P42338	6.98228e-03
P32927	P27986	6.98228e-03
P32927	Q92569	6.98228e-03
P32927	O00459	6.98228e-03
P32927	Q8WYR1	6.98228e-03
P32927	O00329	6.98228e-03
P32927	P63104	6.98228e-03
P32927	P15509	6.98228e-03
P32927	P23458	6.98228e-03
P32927	P11274	6.98228e-03
P32927	P63244	6.98228e-03
P32927	O60674	6.98228e-03
P32927	Q06124	6.98228e-03
P32927	P10721	6.98228e-03
P32927	P06241	6.98228e-03
P32927	P42229	6.76051e-03
P32927	P52333	6.53996e-03
P32927	P29597	6.53996e-03
P32927	P17676	5.69381e-03
P32927	Q15744	5.69381e-03
P32927	P49715	5.69381e-03
P32927	P05362	4.71795e-03
P32927	Q9Y4K3	4.71795e-03
P32927	P35968	3.56191e-03
P32927	P51692	3.56191e-03
P32927	P31749	2.76612e-03
Q9Y259	P02768	7.43020e-04
P32418	P18146	6.91109e-04
P32418	Q01484	6.72576e-04
P15509	P27986	5.55413e-04
P15509	O14920	5.55413e-04
P15509	P52333	5.20228e-04
P15509	O60674	5.20228e-04
P15509	P29597	5.20228e-04
P15509	P23458	5.20228e-04
P35790	Q96PM5	4.92458e-04
P50993	P32418	4.85578e-04
P54710	P32418	4.85399e-04
Q9UN42	P32418	4.85399e-04
P29597	P42229	4.11057e-04
P29597	P17181	4.11057e-04
P29597	P42224	4.11057e-04
P29597	P42226	4.11057e-04
P29597	P15498	4.11057e-04
P29597	P51692	4.11057e-04
P29597	P52630	4.11057e-04
P29597	P18031	4.11057e-04
P29597	P40763	4.11057e-04
P29597	Q14765	4.11057e-04
P29597	Q92569	4.11057e-04
P29597	Q8WYR1	4.11057e-04
P29597	P63244	4.11057e-04
P29597	P04049	4.11057e-04
P29597	Q06124	4.11057e-04
P29597	P17252	3.98001e-04
P29597	P42338	3.85017e-04
P29597	O00459	3.85017e-04
P29597	O00329	3.85017e-04
P29597	P27986	3.85017e-04
P29597	P48736	3.85017e-04
P29597	P42336	3.85017e-04
P15509	O15111	3.75294e-04
Q01344	P23458	3.67763e-04
Q01344	P62993	3.67763e-04
Q01344	P52333	3.67763e-04
Q01344	O60674	3.67763e-04
Q01344	Q06945	3.67763e-04
Q01344	Q13432	3.67763e-04
Q01344	P29597	3.67763e-04
Q01344	O00560	3.67763e-04
Q01344	P50570	3.67763e-04
Q01344	P07948	3.67763e-04
P29597	P07948	3.66990e-04
P14415	P32418	3.48550e-04
P29597	Q03405	3.45096e-04
Q07812	Q9P2Y5	3.29619e-04
