#tail	head	edge_flux
P13489	P22695	3.06315e-07
P13489	P49411	3.06315e-07
P13489	P05141	3.06315e-07
P13489	P25705	3.06315e-07
Q9UIV8	P18146	3.06293e-07
Q9NYL2	P61981	3.06185e-07
P13995	Q9UNM6	3.06175e-07
P01106	P68366	3.06153e-07
P01106	P40227	3.06153e-07
P01106	O00622	3.06153e-07
P01106	Q13724	3.06153e-07
P01106	P24928	3.06153e-07
P01106	P36776	3.06153e-07
P01106	Q9Y2R4	3.06153e-07
P01106	P78346	3.06153e-07
P01106	P20618	3.06153e-07
P01106	P25787	3.06153e-07
P01106	P25788	3.06153e-07
P01106	P25789	3.06153e-07
P01106	Q15365	3.06153e-07
P01106	Q02978	3.06153e-07
P01106	Q13151	3.06153e-07
P01106	Q8IZH2	3.06153e-07
P01106	Q13459	3.06153e-07
P01106	P31946	3.06153e-07
P01106	P62191	3.06153e-07
P01106	Q99880	3.06153e-07
P01106	P36542	3.06153e-07
P01106	Q92598	3.06153e-07
P01106	Q9NRA8	3.06153e-07
P01106	Q14204	3.06153e-07
P01106	P56134	3.06153e-07
P01106	O43242	3.06153e-07
P01106	P04049	3.06153e-07
P01106	Q9UBF2	3.06153e-07
P01106	Q9UNQ2	3.06153e-07
P01106	Q9Y6M1	3.06153e-07
P01106	O95163	3.06153e-07
P01106	Q13347	3.06153e-07
P01106	Q13200	3.06153e-07
P01106	Q9Y241	3.06153e-07
P01106	P20585	3.06153e-07
P01106	Q9Y6K0	3.06153e-07
P01106	P78527	3.06153e-07
P01106	P17987	3.06153e-07
P01106	P02545	3.06153e-07
P01106	P23258	3.06153e-07
P01106	Q14997	3.06153e-07
